"","week_end","geography","county","percent_visits_combined","percent_visits_covid","percent_visits_influenza","percent_visits_rsv","percent_visits_smoothed_combined","percent_visits_smoothed_covid","percent_visits_smoothed_influenza","percent_visits_smoothed_rsv","ed_trends_covid","ed_trends_influenza","ed_trends_rsv","hsa","hsa_counties","hsa_nci_id","fips","trend_source","BuildNumber"
"4617",2023-04-15,"Michigan","All",1.52,1.35,0.15,0.03,1.81,1.63,0.15,0.03,"Decreasing","No Change","No Change","All","All","All",26000,"State",2025-12-30
"4618",2023-04-15,"Montana","All",1.28,1.12,0.09,0.08,1.62,1.47,0.09,0.06,"Decreasing","No Change","No Change","All","All","All",30000,"State",2025-12-30
"4619",2023-04-15,"New Hampshire","All",NA,0.77,0.09,0.02,NA,0.9,0.05,0.05,"No Change","No Change","No Change","All","All","All",33000,"State",2025-12-30
"4620",2023-04-15,"New Jersey","All",0.88,0.46,0.4,0.03,0.97,0.47,0.48,0.03,"Decreasing","No Change","No Change","All","All","All",34000,"State",2025-12-30
"4621",2023-04-15,"New Mexico","All",2.43,2.26,0.18,0.01,2.41,2.18,0.23,0.03,"No Change","No Change","No Change","All","All","All",35000,"State",2025-12-30
"4622",2023-04-15,"New York","All",0.83,0.54,0.28,0.02,0.91,0.58,0.31,0.02,"Decreasing","Increasing","No Change","All","All","All",36000,"State",2025-12-30
"4623",2023-04-15,"North Carolina","All",1.19,0.75,0.45,0.02,1.39,0.9,0.49,0.03,"Decreasing","Decreasing","Decreasing","All","All","All",37000,"State",2025-12-30
"4624",2023-04-15,"Oregon","All",1.22,1.17,0.05,0.01,1.35,1.25,0.07,0.03,"Decreasing","No Change","Decreasing","All","All","All",41000,"State",2025-12-30
"4625",2023-04-22,"Arizona","All",2.18,1.7,0.47,0.02,2.09,1.68,0.4,0.03,"No Change","Increasing","Decreasing","All","All","All",4000,"State",2025-12-30
"4626",2023-04-22,"Colorado","All",1,0.82,0.17,0.02,1.2,1.01,0.16,0.03,"Decreasing","No Change","No Change","All","All","All",8000,"State",2025-12-30
"4627",2023-04-22,"Connecticut","All",0.65,0.51,0.13,0.01,0.81,0.63,0.17,0.01,"Decreasing","Decreasing","No Change","All","All","All",9000,"State",2025-12-30
"4628",2023-04-22,"Indiana","All",0.77,0.62,0.12,0.03,1,0.84,0.13,0.03,"Decreasing","Decreasing","Decreasing","All","All","All",18000,"State",2025-12-30
"4629",2023-04-22,"Iowa","All",1.95,1.69,0.22,0.09,2.15,1.87,0.22,0.11,"Decreasing","No Change","No Change","All","All","All",19000,"State",2025-12-30
"4630",2023-04-22,"Nebraska","All",0.8,0.71,0.08,0.02,1.08,0.92,0.14,0.02,"Decreasing","No Change","No Change","All","All","All",31000,"State",2025-12-30
"4631",2023-04-22,"New York","All",0.65,0.42,0.21,0.02,0.8,0.51,0.27,0.02,"Decreasing","Decreasing","No Change","All","All","All",36000,"State",2025-12-30
"4632",2023-04-22,"North Carolina","All",1.12,0.72,0.4,0.02,1.24,0.79,0.44,0.02,"Decreasing","Decreasing","Decreasing","All","All","All",37000,"State",2025-12-30
"4633",2023-04-22,"Vermont","All",0.79,0.67,0.06,0.06,0.79,0.74,0.03,0.02,"Decreasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"4634",2023-04-22,"Wisconsin","All",1.04,0.94,0.07,0.02,1.36,1.23,0.11,0.02,"Decreasing","No Change","Decreasing","All","All","All",55000,"State",2025-12-30
"4635",2023-04-29,"California","All",0.88,0.77,0.08,0.02,0.98,0.86,0.09,0.02,"Decreasing","Decreasing","No Change","All","All","All",6000,"State",2025-12-30
"4636",2023-04-29,"Indiana","All",0.9,0.7,0.17,0.03,0.89,0.73,0.14,0.03,"Decreasing","No Change","No Change","All","All","All",18000,"State",2025-12-30
"4637",2023-04-29,"Montana","All",0.93,0.79,0.07,0.07,1.12,0.97,0.08,0.07,"Decreasing","No Change","No Change","All","All","All",30000,"State",2025-12-30
"4638",2023-04-29,"New Jersey","All",0.54,0.29,0.24,0.01,0.69,0.35,0.32,0.02,"Decreasing","Decreasing","No Change","All","All","All",34000,"State",2025-12-30
"4639",2023-04-29,"North Carolina","All",0.99,0.65,0.33,0.02,1.1,0.71,0.39,0.02,"Decreasing","Decreasing","Decreasing","All","All","All",37000,"State",2025-12-30
"4640",2023-04-29,"Ohio","All",0.64,0.53,0.09,0.01,0.79,0.68,0.09,0.01,"Decreasing","Decreasing","No Change","All","All","All",39000,"State",2025-12-30
"4641",2023-04-29,"Rhode Island","All",0.4,0.34,0.05,0.01,0.55,0.45,0.09,0.01,"Decreasing","Decreasing","No Change","All","All","All",44000,"State",2025-12-30
"4642",2023-04-29,"Virginia","All",0.68,0.48,0.18,0.03,0.8,0.56,0.22,0.02,"Decreasing","Decreasing","No Change","All","All","All",51000,"State",2025-12-30
"4643",2023-04-29,"Washington","All",1.36,1.26,0.09,0.01,1.44,1.33,0.09,0.02,"Decreasing","No Change","Decreasing","All","All","All",53000,"State",2025-12-30
"4644",2023-05-06,"Alaska","All",1.73,1.23,0.31,0.21,1.57,1.12,0.26,0.21,"Decreasing","No Change","No Change","All","All","All",2000,"State",2025-12-30
"4645",2023-05-06,"Delaware","All",0.39,0.3,0.08,0.02,0.39,0.31,0.06,0.02,"Decreasing","No Change","No Change","All","All","All",10000,"State",2025-12-30
"4646",2023-05-06,"District of Columbia","All",0.59,0.45,0.1,0.04,0.56,0.4,0.11,0.06,"No Change","Decreasing","No Change","All","All","All",11000,"State",2025-12-30
"4647",2023-05-06,"Hawaii","All",2.16,1.91,0.17,0.08,2.54,2.13,0.36,0.05,"Decreasing","Decreasing","No Change","All","All","All",15000,"State",2025-12-30
"4648",2023-05-06,"Illinois","All",1.13,0.89,0.22,0.02,1.12,0.93,0.17,0.02,"Decreasing","No Change","Decreasing","All","All","All",17000,"State",2025-12-30
"4649",2023-05-06,"Indiana","All",0.82,0.66,0.13,0.04,0.83,0.66,0.14,0.03,"Decreasing","No Change","No Change","All","All","All",18000,"State",2025-12-30
"4650",2023-05-06,"Kentucky","All",0.93,0.7,0.19,0.04,0.95,0.72,0.2,0.04,"Decreasing","Decreasing","No Change","All","All","All",21000,"State",2025-12-30
"4651",2023-05-06,"Louisiana","All",0.97,0.74,0.21,0.02,0.96,0.76,0.19,0.02,"Decreasing","No Change","No Change","All","All","All",22000,"State",2025-12-30
"4652",2023-05-06,"Maryland","All",0.51,0.41,0.09,0.02,0.54,0.41,0.11,0.02,"Decreasing","Decreasing","No Change","All","All","All",24000,"State",2025-12-30
"4653",2023-05-06,"Massachusetts","All",0.78,0.63,0.13,0.02,0.78,0.62,0.14,0.02,"Decreasing","Decreasing","No Change","All","All","All",25000,"State",2025-12-30
"4654",2023-05-06,"Nebraska","All",0.59,0.52,0.07,0,0.7,0.61,0.09,0.01,"Decreasing","Decreasing","Decreasing","All","All","All",31000,"State",2025-12-30
"4655",2023-05-06,"New Mexico","All",1.87,1.66,0.18,0.03,2.03,1.82,0.18,0.03,"Decreasing","No Change","No Change","All","All","All",35000,"State",2025-12-30
"4656",2023-05-06,"Pennsylvania","All",0.45,0.35,0.09,0.01,0.5,0.37,0.12,0.01,"Decreasing","No Change","Decreasing","All","All","All",42000,"State",2025-12-30
"4657",2023-05-06,"Rhode Island","All",0.42,0.33,0.09,0,0.44,0.36,0.07,0.01,"Decreasing","Decreasing","No Change","All","All","All",44000,"State",2025-12-30
"4658",2023-05-06,"South Carolina","All",0.98,0.61,0.35,0.03,0.95,0.64,0.3,0.02,"Decreasing","No Change","No Change","All","All","All",45000,"State",2025-12-30
"4659",2023-05-06,"South Dakota","All",NA,0.49,0.15,0,NA,0.62,0.2,0.01,"No Change","No Change","No Change","All","All","All",46000,"State",2025-12-30
"4660",2023-05-06,"Texas","All",1.05,0.66,0.34,0.06,1.14,0.74,0.35,0.06,"Decreasing","No Change","No Change","All","All","All",48000,"State",2025-12-30
"4661",2023-05-06,"Utah","All",1.05,0.81,0.24,0,1.06,0.85,0.21,0.01,"Decreasing","No Change","No Change","All","All","All",49000,"State",2025-12-30
"4662",2023-05-13,"Arizona","All",1.94,1.23,0.7,0.02,1.94,1.32,0.61,0.02,"Decreasing","Increasing","No Change","All","All","All",4000,"State",2025-12-30
"4663",2023-05-13,"Arkansas","All",0.71,0.45,0.24,0.03,0.85,0.65,0.19,0.03,"No Change","No Change","No Change","All","All","All",5000,"State",2025-12-30
"4664",2023-05-13,"Connecticut","All",0.59,0.47,0.11,0.01,0.62,0.48,0.13,0.01,"Decreasing","No Change","No Change","All","All","All",9000,"State",2025-12-30
"4665",2023-05-13,"District of Columbia","All",0.57,0.44,0.11,0.02,0.57,0.41,0.12,0.04,"No Change","No Change","No Change","All","All","All",11000,"State",2025-12-30
"4666",2023-05-13,"Indiana","All",0.68,0.53,0.14,0.01,0.8,0.63,0.15,0.03,"Decreasing","No Change","No Change","All","All","All",18000,"State",2025-12-30
"4667",2023-05-13,"Michigan","All",1.1,0.84,0.25,0.02,1.09,0.87,0.21,0.02,"Decreasing","Increasing","No Change","All","All","All",26000,"State",2025-12-30
"4668",2023-05-13,"Minnesota","All",1.05,0.74,0.28,0.02,1.15,0.81,0.32,0.01,"Decreasing","No Change","No Change","All","All","All",27000,"State",2025-12-30
"4669",2023-05-13,"Nebraska","All",0.53,0.48,0.04,0.01,0.61,0.53,0.08,0,"Decreasing","Decreasing","No Change","All","All","All",31000,"State",2025-12-30
"4670",2023-05-13,"Nevada","All",1.09,0.72,0.36,0.02,1.08,0.78,0.3,0.02,"Decreasing","Increasing","No Change","All","All","All",32000,"State",2025-12-30
"4671",2023-05-13,"New Mexico","All",1.72,1.49,0.22,0.02,1.93,1.71,0.2,0.03,"Decreasing","No Change","No Change","All","All","All",35000,"State",2025-12-30
"4672",2023-05-13,"New York","All",0.58,0.36,0.21,0.02,0.58,0.36,0.2,0.02,"Decreasing","Decreasing","No Change","All","All","All",36000,"State",2025-12-30
"4673",2023-05-13,"North Carolina","All",1.03,0.62,0.41,0.03,1.01,0.63,0.38,0.02,"Decreasing","No Change","No Change","All","All","All",37000,"State",2025-12-30
"4674",2023-05-13,"North Dakota","All",0.92,0.86,0.06,0.02,1.04,0.94,0.09,0.02,"Decreasing","No Change","No Change","All","All","All",38000,"State",2025-12-30
"4675",2023-05-13,"Oregon","All",0.86,0.83,0.03,0,1,0.94,0.05,0.01,"Decreasing","No Change","No Change","All","All","All",41000,"State",2025-12-30
"4676",2023-05-13,"South Dakota","All",NA,0.35,0.19,0,NA,0.55,0.22,0,"No Change","No Change","No Change","All","All","All",46000,"State",2025-12-30
"4677",2023-05-13,"Vermont","All",0.53,0.44,0.1,0,0.54,0.46,0.08,0.01,"No Change","No Change","No Change","All","All","All",50000,"State",2025-12-30
"4678",2023-05-13,"Virginia","All",0.75,0.54,0.18,0.04,0.74,0.53,0.19,0.03,"No Change","Decreasing","No Change","All","All","All",51000,"State",2025-12-30
"4679",2023-05-13,"West Virginia","All",0.62,0.46,0.14,0.02,0.68,0.57,0.1,0.02,"Decreasing","No Change","No Change","All","All","All",54000,"State",2025-12-30
"4680",2023-05-20,"Alabama","All",0.85,0.57,0.25,0.04,0.88,0.62,0.24,0.03,"No Change","Decreasing","No Change","All","All","All",1000,"State",2025-12-30
"4681",2023-05-20,"Arizona","All",1.96,1.17,0.79,0.01,1.94,1.22,0.71,0.02,"Decreasing","Increasing","No Change","All","All","All",4000,"State",2025-12-30
"4682",2023-05-20,"Connecticut","All",0.57,0.44,0.1,0.02,0.59,0.46,0.12,0.01,"No Change","No Change","No Change","All","All","All",9000,"State",2025-12-30
"4683",2023-05-20,"Delaware","All",0.46,0.39,0.07,0,0.42,0.33,0.07,0.02,"No Change","No Change","No Change","All","All","All",10000,"State",2025-12-30
"4684",2023-05-20,"Georgia","All",0.8,0.31,0.48,0.01,0.79,0.33,0.45,0.02,"No Change","Increasing","No Change","All","All","All",13000,"State",2025-12-30
"4685",2023-05-20,"Maine","All",0.65,0.55,0.07,0.03,0.64,0.57,0.05,0.02,"Decreasing","No Change","No Change","All","All","All",23000,"State",2025-12-30
"4686",2023-05-20,"Maryland","All",0.46,0.34,0.11,0.01,0.51,0.38,0.11,0.02,"No Change","No Change","No Change","All","All","All",24000,"State",2025-12-30
"4687",2023-05-20,"Minnesota","All",0.53,0.45,0.07,0,0.9,0.68,0.21,0.01,"Decreasing","Decreasing","No Change","All","All","All",27000,"State",2025-12-30
"4688",2023-05-20,"Mississippi","All",1.16,0.65,0.47,0.05,1.14,0.68,0.45,0.03,"Decreasing","No Change","No Change","All","All","All",28000,"State",2025-12-30
"4689",2023-05-20,"Nebraska","All",0.36,0.31,0.04,0,0.49,0.44,0.05,0,"Decreasing","No Change","No Change","All","All","All",31000,"State",2025-12-30
"4690",2023-05-20,"Nevada","All",1.13,0.76,0.38,0.01,1.08,0.75,0.32,0.01,"No Change","Increasing","No Change","All","All","All",32000,"State",2025-12-30
"4691",2023-05-20,"Oklahoma","All",0.4,0.32,0.05,0.02,0.5,0.4,0.07,0.02,"Decreasing","No Change","No Change","All","All","All",40000,"State",2025-12-30
"4692",2023-05-20,"Texas","All",0.97,0.56,0.37,0.05,1,0.61,0.35,0.06,"Decreasing","No Change","No Change","All","All","All",48000,"State",2025-12-30
"4693",2023-05-20,"United States","All",0.87,0.58,0.27,0.02,0.91,0.63,0.27,0.03,"Decreasing","Increasing","Decreasing","All","All","All",0,"United States",2025-12-30
"4694",2023-05-27,"Delaware","All",0.34,0.28,0.06,0,0.41,0.33,0.06,0.02,"No Change","No Change","No Change","All","All","All",10000,"State",2025-12-30
"4695",2023-05-27,"Idaho","All",0.48,0.39,0.08,0.02,0.58,0.49,0.08,0.02,"Decreasing","Decreasing","No Change","All","All","All",16000,"State",2025-12-30
"4696",2023-05-27,"Nebraska","All",0.27,0.2,0.06,0.01,0.39,0.33,0.05,0.01,"Decreasing","No Change","No Change","All","All","All",31000,"State",2025-12-30
"4697",2023-05-27,"Nevada","All",1.11,0.7,0.41,0.02,1.11,0.73,0.38,0.02,"No Change","Increasing","No Change","All","All","All",32000,"State",2025-12-30
"4698",2023-05-27,"Oregon","All",0.75,0.7,0.05,0,0.8,0.76,0.04,0,"Decreasing","No Change","Decreasing","All","All","All",41000,"State",2025-12-30
"4699",2023-05-27,"Pennsylvania","All",0.36,0.28,0.08,0,0.39,0.29,0.09,0.01,"Decreasing","No Change","No Change","All","All","All",42000,"State",2025-12-30
"4700",2023-05-27,"Rhode Island","All",0.51,0.43,0.07,0.01,0.51,0.4,0.1,0.01,"No Change","No Change","No Change","All","All","All",44000,"State",2025-12-30
"4701",2023-05-27,"South Dakota","All",NA,0.27,0.02,0,NA,0.37,0.1,0,"Decreasing","Decreasing","No Change","All","All","All",46000,"State",2025-12-30
"4702",2023-05-27,"Vermont","All",0.65,0.6,0.06,0,0.6,0.52,0.08,0.01,"No Change","No Change","No Change","All","All","All",50000,"State",2025-12-30
"4703",2023-05-27,"Washington","All",0.97,0.83,0.13,0.01,1.02,0.9,0.11,0.01,"Decreasing","Increasing","No Change","All","All","All",53000,"State",2025-12-30
"4704",2023-05-27,"Wyoming","All",0.91,0.8,0.09,0.03,1.13,0.84,0.27,0.03,"Decreasing","No Change","No Change","All","All","All",56000,"State",2025-12-30
"4705",2023-06-03,"Colorado","All",0.48,0.37,0.1,0.01,0.68,0.54,0.14,0.01,"Decreasing","Decreasing","No Change","All","All","All",8000,"State",2025-12-30
"4706",2023-06-03,"Delaware","All",0.34,0.25,0.07,0.02,0.38,0.31,0.07,0.01,"No Change","No Change","No Change","All","All","All",10000,"State",2025-12-30
"4707",2023-06-03,"District of Columbia","All",0.51,0.33,0.13,0.05,0.61,0.42,0.16,0.04,"No Change","No Change","No Change","All","All","All",11000,"State",2025-12-30
"4708",2023-06-03,"Kansas","All",0.33,0.27,0.05,0.01,0.37,0.31,0.05,0.01,"Decreasing","No Change","No Change","All","All","All",20000,"State",2025-12-30
"4709",2023-06-03,"Kentucky","All",0.49,0.38,0.09,0.02,0.66,0.49,0.15,0.03,"Decreasing","Decreasing","No Change","All","All","All",21000,"State",2025-12-30
"4710",2023-06-03,"Louisiana","All",0.98,0.74,0.22,0.03,0.96,0.7,0.24,0.03,"No Change","No Change","No Change","All","All","All",22000,"State",2025-12-30
"4711",2023-06-03,"Mississippi","All",0.99,0.57,0.4,0.03,1.09,0.61,0.46,0.03,"No Change","No Change","No Change","All","All","All",28000,"State",2025-12-30
"4712",2023-06-03,"Nebraska","All",0.3,0.23,0.04,0.02,0.31,0.25,0.05,0.01,"Decreasing","No Change","No Change","All","All","All",31000,"State",2025-12-30
"4713",2023-06-03,"New Mexico","All",0.99,0.86,0.13,0,1.33,1.11,0.21,0.01,"Decreasing","No Change","Decreasing","All","All","All",35000,"State",2025-12-30
"4714",2023-06-03,"Rhode Island","All",0.61,0.49,0.12,0.01,0.54,0.44,0.08,0.01,"No Change","No Change","No Change","All","All","All",44000,"State",2025-12-30
"4715",2023-06-03,"South Dakota","All",NA,0.23,0.07,0.02,NA,0.33,0.06,0.01,"No Change","Decreasing","No Change","All","All","All",46000,"State",2025-12-30
"4716",2023-06-03,"Utah","All",1,0.74,0.26,0.01,1.02,0.7,0.32,0.02,"No Change","No Change","No Change","All","All","All",49000,"State",2025-12-30
"4717",2023-06-10,"Arizona","All",1.51,0.85,0.66,0.01,1.61,0.89,0.72,0.01,"Decreasing","No Change","No Change","All","All","All",4000,"State",2025-12-30
"4718",2023-06-10,"Colorado","All",0.49,0.39,0.09,0.01,0.57,0.46,0.11,0.01,"Decreasing","Decreasing","No Change","All","All","All",8000,"State",2025-12-30
"4719",2023-06-10,"Florida","All",2.12,1.07,0.98,0.08,2.09,1.03,1,0.08,"Increasing","Increasing","Increasing","All","All","All",12000,"State",2025-12-30
"4720",2023-06-10,"Hawaii","All",2.62,1.74,0.86,0.03,2.55,1.77,0.75,0.04,"No Change","Increasing","No Change","All","All","All",15000,"State",2025-12-30
"4721",2023-06-10,"Indiana","All",0.36,0.28,0.06,0.01,0.48,0.35,0.1,0.02,"Decreasing","No Change","No Change","All","All","All",18000,"State",2025-12-30
"4722",2023-06-10,"Kansas","All",0.3,0.25,0.05,0,0.32,0.26,0.05,0.01,"Decreasing","No Change","No Change","All","All","All",20000,"State",2025-12-30
"4723",2023-06-10,"Kentucky","All",0.43,0.28,0.12,0.02,0.54,0.39,0.13,0.02,"Decreasing","Decreasing","No Change","All","All","All",21000,"State",2025-12-30
"4724",2023-06-10,"Nevada","All",0.99,0.67,0.33,0,1.07,0.71,0.37,0.01,"No Change","No Change","No Change","All","All","All",32000,"State",2025-12-30
"4725",2023-06-10,"New Jersey","All",0.51,0.33,0.17,0.01,0.55,0.35,0.19,0.01,"No Change","Decreasing","No Change","All","All","All",34000,"State",2025-12-30
"4726",2023-06-10,"Oklahoma","All",0.24,0.18,0.06,0.02,0.26,0.22,0.04,0.01,"Decreasing","No Change","No Change","All","All","All",40000,"State",2025-12-30
"4727",2023-06-10,"Oregon","All",0.73,0.63,0.09,0.01,0.74,0.67,0.06,0.01,"Decreasing","Increasing","No Change","All","All","All",41000,"State",2025-12-30
"4728",2023-06-10,"South Dakota","All",NA,0.18,0.02,0,NA,0.23,0.04,0.01,"Decreasing","Decreasing","No Change","All","All","All",46000,"State",2025-12-30
"4729",2023-06-10,"Tennessee","All",0.63,0.37,0.22,0.04,0.73,0.41,0.29,0.05,"Decreasing","Decreasing","No Change","All","All","All",47000,"State",2025-12-30
"4730",2023-06-10,"United States","All",0.76,0.49,0.25,0.02,0.82,0.53,0.27,0.02,"Decreasing","No Change","No Change","All","All","All",0,"United States",2025-12-30
"4731",2023-06-10,"West Virginia","All",0.35,0.28,0.06,0.02,0.48,0.39,0.08,0.02,"No Change","Decreasing","No Change","All","All","All",54000,"State",2025-12-30
"4732",2023-06-17,"Colorado","All",0.5,0.41,0.09,0.01,0.49,0.39,0.09,0.01,"Decreasing","Decreasing","No Change","All","All","All",8000,"State",2025-12-30
"4733",2023-06-17,"District of Columbia","All",0.39,0.31,0.07,0.01,0.52,0.38,0.1,0.04,"No Change","No Change","No Change","All","All","All",11000,"State",2025-12-30
"4734",2023-06-17,"Hawaii","All",2.31,1.33,0.95,0.03,2.48,1.58,0.86,0.04,"No Change","Increasing","No Change","All","All","All",15000,"State",2025-12-30
"4735",2023-06-17,"Montana","All",0.3,0.3,0,0,0.34,0.33,0.01,0,"No Change","No Change","No Change","All","All","All",30000,"State",2025-12-30
"4736",2023-06-17,"New Hampshire","All",NA,0.57,0.07,0,NA,0.5,0.08,0,"No Change","No Change","No Change","All","All","All",33000,"State",2025-12-30
"4737",2023-06-17,"New York","All",0.49,0.35,0.14,0,0.54,0.37,0.16,0,"No Change","Decreasing","Decreasing","All","All","All",36000,"State",2025-12-30
"4738",2023-06-17,"North Dakota","All",0.26,0.13,0.13,0,0.49,0.32,0.13,0.04,"Decreasing","No Change","No Change","All","All","All",38000,"State",2025-12-30
"4739",2023-06-17,"Ohio","All",0.29,0.24,0.04,0,0.34,0.29,0.05,0.01,"Decreasing","Decreasing","No Change","All","All","All",39000,"State",2025-12-30
"4740",2023-06-17,"Oregon","All",0.72,0.66,0.06,0.01,0.73,0.66,0.07,0.01,"No Change","Increasing","No Change","All","All","All",41000,"State",2025-12-30
"4741",2023-06-17,"Texas","All",0.67,0.38,0.25,0.05,0.76,0.42,0.29,0.05,"Decreasing","Decreasing","No Change","All","All","All",48000,"State",2025-12-30
"4742",2023-06-17,"United States","All",0.73,0.49,0.22,0.02,0.79,0.52,0.25,0.02,"Decreasing","Decreasing","No Change","All","All","All",0,"United States",2025-12-30
"4743",2023-06-24,"Alabama","All",0.7,0.49,0.18,0.05,0.69,0.47,0.21,0.03,"Decreasing","Decreasing","No Change","All","All","All",1000,"State",2025-12-30
"4744",2023-06-24,"Alaska","All",2.22,1.68,0.59,0.01,2.2,1.54,0.69,0.03,"Increasing","No Change","No Change","All","All","All",2000,"State",2025-12-30
"4745",2023-06-24,"Arkansas","All",0.45,0.3,0.14,0.01,0.44,0.29,0.13,0.03,"Decreasing","No Change","No Change","All","All","All",5000,"State",2025-12-30
"4746",2023-06-24,"Delaware","All",0.32,0.25,0.05,0.02,0.37,0.32,0.04,0.01,"No Change","No Change","No Change","All","All","All",10000,"State",2025-12-30
"4747",2023-06-24,"Florida","All",2.08,1.19,0.83,0.09,2.08,1.11,0.9,0.09,"Increasing","Decreasing","Increasing","All","All","All",12000,"State",2025-12-30
"4748",2023-06-24,"Hawaii","All",2.41,1.73,0.68,0.01,2.45,1.6,0.83,0.02,"No Change","No Change","No Change","All","All","All",15000,"State",2025-12-30
